timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754004138951,46,Consulta de Pedidos,200,,Testes - 100 acessos 1-21,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,45,0,0
1754004138617,391,Login simultâneo,200,,Testes - 100 acessos 1-24,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,391,0,0
1754004138977,56,Listar restaurantes,200,,Testes - 100 acessos 1-23,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,54,0,0
1754004138983,66,Consulta de Pedidos,200,,Testes - 100 acessos 1-22,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,61,0,0
1754004139009,59,Listar restaurantes,200,,Testes - 100 acessos 1-24,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,54,0,0
1754004139034,64,Criação de pedidos,201,,Testes - 100 acessos 1-23,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,57,0,0
1754004138719,422,Login simultâneo,200,,Testes - 100 acessos 1-25,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,422,0,0
1754004139069,82,Criação de pedidos,201,,Testes - 100 acessos 1-24,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,75,0,0
1754004139098,58,Consulta de Pedidos,200,,Testes - 100 acessos 1-23,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,56,0,0
1754004139141,56,Listar restaurantes,200,,Testes - 100 acessos 1-25,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,56,0,0
1754004139151,66,Consulta de Pedidos,200,,Testes - 100 acessos 1-24,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,66,0,0
1754004138817,457,Login simultâneo,200,,Testes - 100 acessos 1-26,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,457,0,1
1754004139198,94,Criação de pedidos,201,,Testes - 100 acessos 1-25,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,89,0,0
1754004139274,92,Listar restaurantes,200,,Testes - 100 acessos 1-26,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,82,0,0
1754004138918,458,Login simultâneo,200,,Testes - 100 acessos 1-27,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,458,0,1
1754004139292,97,Consulta de Pedidos,200,,Testes - 100 acessos 1-25,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,96,0,0
1754004139376,63,Listar restaurantes,200,,Testes - 100 acessos 1-27,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,60,0,0
1754004139019,420,Login simultâneo,200,,Testes - 100 acessos 1-28,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,420,0,1
1754004139367,83,Criação de pedidos,201,,Testes - 100 acessos 1-26,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,81,0,0
1754004139440,39,Listar restaurantes,200,,Testes - 100 acessos 1-28,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,39,0,0
1754004139451,44,Consulta de Pedidos,200,,Testes - 100 acessos 1-26,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,44,0,0
1754004139439,59,Criação de pedidos,201,,Testes - 100 acessos 1-27,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,56,0,0
1754004139498,35,Consulta de Pedidos,200,,Testes - 100 acessos 1-27,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,32,0,0
1754004139480,87,Criação de pedidos,201,,Testes - 100 acessos 1-28,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,81,0,0
1754004139116,459,Login simultâneo,200,,Testes - 100 acessos 1-29,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,459,0,1
1754004139568,37,Consulta de Pedidos,200,,Testes - 100 acessos 1-28,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,35,0,0
1754004139576,37,Listar restaurantes,200,,Testes - 100 acessos 1-29,text,true,,2872,396,5,5,http://localhost:8080/api/restaurantes,36,0,0
1754004139217,433,Login simultâneo,200,,Testes - 100 acessos 1-30,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,433,0,0
1754004139651,83,Listar restaurantes,200,,Testes - 100 acessos 1-30,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,78,0,0
1754004139614,126,Criação de pedidos,201,,Testes - 100 acessos 1-29,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,126,0,0
1754004139316,424,Login simultâneo,200,,Testes - 100 acessos 1-31,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,424,0,0
1754004139740,55,Listar restaurantes,200,,Testes - 100 acessos 1-31,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,52,0,0
1754004139740,61,Consulta de Pedidos,200,,Testes - 100 acessos 1-29,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,60,0,0
1754004139417,395,Login simultâneo,200,,Testes - 100 acessos 1-32,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,395,0,0
1754004139734,111,Criação de pedidos,201,,Testes - 100 acessos 1-30,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,111,0,0
1754004139813,99,Listar restaurantes,200,,Testes - 100 acessos 1-32,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,99,0,0
1754004139796,117,Criação de pedidos,201,,Testes - 100 acessos 1-31,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,117,0,0
1754004139846,77,Consulta de Pedidos,200,,Testes - 100 acessos 1-30,text,true,,861,393,8,8,http://localhost:8080/api/pedidos/1,71,0,0
1754004139517,444,Login simultâneo,200,,Testes - 100 acessos 1-33,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,444,0,1
1754004139913,59,Consulta de Pedidos,200,,Testes - 100 acessos 1-31,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,50,0,0
1754004139912,75,Criação de pedidos,201,,Testes - 100 acessos 1-32,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,75,0,0
1754004139962,50,Listar restaurantes,200,,Testes - 100 acessos 1-33,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,50,0,0
1754004139616,400,Login simultâneo,200,,Testes - 100 acessos 1-34,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,400,0,1
1754004139988,53,Consulta de Pedidos,200,,Testes - 100 acessos 1-32,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,50,0,0
1754004140017,36,Listar restaurantes,200,,Testes - 100 acessos 1-34,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,36,0,0
1754004140012,56,Criação de pedidos,201,,Testes - 100 acessos 1-33,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,52,0,0
1754004140053,56,Criação de pedidos,201,,Testes - 100 acessos 1-34,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,50,0,0
1754004140068,41,Consulta de Pedidos,200,,Testes - 100 acessos 1-33,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,41,0,0
1754004140109,45,Consulta de Pedidos,200,,Testes - 100 acessos 1-34,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,45,0,0
1754004139716,467,Login simultâneo,200,,Testes - 100 acessos 1-35,text,true,,635,246,5,5,http://localhost:8080/api/auth/login,467,0,1
1754004140183,54,Listar restaurantes,200,,Testes - 100 acessos 1-35,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,54,0,0
1754004139818,465,Login simultâneo,200,,Testes - 100 acessos 1-36,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,465,0,1
1754004139916,375,Login simultâneo,200,,Testes - 100 acessos 1-37,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,375,0,0
1754004140238,72,Criação de pedidos,201,,Testes - 100 acessos 1-35,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,72,0,0
1754004140283,62,Listar restaurantes,200,,Testes - 100 acessos 1-36,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,52,0,0
1754004140292,70,Listar restaurantes,200,,Testes - 100 acessos 1-37,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,68,0,0
1754004140017,354,Login simultâneo,200,,Testes - 100 acessos 1-38,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,354,0,0
1754004140310,67,Consulta de Pedidos,200,,Testes - 100 acessos 1-35,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,66,0,0
1754004140372,41,Listar restaurantes,200,,Testes - 100 acessos 1-38,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,35,0,0
1754004140345,69,Criação de pedidos,201,,Testes - 100 acessos 1-36,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,68,0,0
1754004140362,105,Criação de pedidos,201,,Testes - 100 acessos 1-37,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,102,0,0
1754004140414,83,Consulta de Pedidos,200,,Testes - 100 acessos 1-36,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,81,0,0
1754004140414,105,Criação de pedidos,201,,Testes - 100 acessos 1-38,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,105,0,0
1754004140467,52,Consulta de Pedidos,200,,Testes - 100 acessos 1-37,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,52,0,0
1754004140118,426,Login simultâneo,200,,Testes - 100 acessos 1-39,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,426,0,1
1754004140519,77,Consulta de Pedidos,200,,Testes - 100 acessos 1-38,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,71,0,0
1754004140545,71,Listar restaurantes,200,,Testes - 100 acessos 1-39,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,64,0,0
1754004140616,68,Criação de pedidos,201,,Testes - 100 acessos 1-39,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,68,0,0
1754004140217,469,Login simultâneo,200,,Testes - 100 acessos 1-40,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,469,0,1
1754004140687,29,Listar restaurantes,200,,Testes - 100 acessos 1-40,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,27,0,0
1754004140684,34,Consulta de Pedidos,200,,Testes - 100 acessos 1-39,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,32,0,0
1754004140316,414,Login simultâneo,200,,Testes - 100 acessos 1-41,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,414,0,0
1754004140717,56,Criação de pedidos,201,,Testes - 100 acessos 1-40,text,true,,769,706,6,6,http://localhost:8080/api/pedidos,53,0,0
1754004140731,48,Listar restaurantes,200,,Testes - 100 acessos 1-41,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,47,0,0
1754004140416,391,Login simultâneo,200,,Testes - 100 acessos 1-42,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,391,0,1
1754004140774,35,Consulta de Pedidos,200,,Testes - 100 acessos 1-40,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,32,0,0
1754004140779,55,Criação de pedidos,201,,Testes - 100 acessos 1-41,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,55,0,0
1754004140807,43,Listar restaurantes,200,,Testes - 100 acessos 1-42,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,43,0,0
1754004140834,62,Consulta de Pedidos,200,,Testes - 100 acessos 1-41,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,61,0,0
1754004140850,70,Criação de pedidos,201,,Testes - 100 acessos 1-42,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,67,0,0
1754004140516,446,Login simultâneo,200,,Testes - 100 acessos 1-43,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,446,0,1
1754004140921,43,Consulta de Pedidos,200,,Testes - 100 acessos 1-42,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,41,0,0
1754004140616,369,Login simultâneo,200,,Testes - 100 acessos 1-44,text,true,,635,246,5,5,http://localhost:8080/api/auth/login,369,0,1
1754004140963,30,Listar restaurantes,200,,Testes - 100 acessos 1-43,text,true,,2872,396,5,5,http://localhost:8080/api/restaurantes,30,0,0
1754004140986,30,Listar restaurantes,200,,Testes - 100 acessos 1-44,text,true,,2872,396,5,5,http://localhost:8080/api/restaurantes,29,0,0
1754004140994,58,Criação de pedidos,201,,Testes - 100 acessos 1-43,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,58,0,0
1754004141016,44,Criação de pedidos,201,,Testes - 100 acessos 1-44,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,43,0,0
1754004141061,32,Consulta de Pedidos,200,,Testes - 100 acessos 1-44,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,31,0,0
1754004141052,50,Consulta de Pedidos,200,,Testes - 100 acessos 1-43,text,true,,861,393,5,5,http://localhost:8080/api/pedidos/1,48,0,0
1754004140717,404,Login simultâneo,200,,Testes - 100 acessos 1-45,text,true,,635,246,5,5,http://localhost:8080/api/auth/login,404,0,0
1754004141122,29,Listar restaurantes,200,,Testes - 100 acessos 1-45,text,true,,2872,396,5,5,http://localhost:8080/api/restaurantes,27,0,0
1754004140817,361,Login simultâneo,200,,Testes - 100 acessos 1-46,text,true,,635,246,5,5,http://localhost:8080/api/auth/login,361,0,1
1754004141151,48,Criação de pedidos,201,,Testes - 100 acessos 1-45,text,true,,770,706,5,5,http://localhost:8080/api/pedidos,46,0,0
1754004141179,39,Listar restaurantes,200,,Testes - 100 acessos 1-46,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,38,0,0
1754004141200,41,Consulta de Pedidos,200,,Testes - 100 acessos 1-45,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,40,0,0
1754004141219,44,Criação de pedidos,201,,Testes - 100 acessos 1-46,text,true,,770,706,5,5,http://localhost:8080/api/pedidos,44,0,0
1754004140917,379,Login simultâneo,200,,Testes - 100 acessos 1-47,text,true,,635,246,5,5,http://localhost:8080/api/auth/login,378,0,3
1754004141264,62,Consulta de Pedidos,200,,Testes - 100 acessos 1-46,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,46,0,0
1754004141296,50,Listar restaurantes,200,,Testes - 100 acessos 1-47,text,true,,2872,396,5,5,http://localhost:8080/api/restaurantes,46,0,0
1754004141346,73,Criação de pedidos,201,,Testes - 100 acessos 1-47,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,73,0,0
1754004141017,403,Login simultâneo,200,,Testes - 100 acessos 1-48,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,403,0,0
1754004141421,44,Listar restaurantes,200,,Testes - 100 acessos 1-48,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,43,0,0
1754004141420,46,Consulta de Pedidos,200,,Testes - 100 acessos 1-47,text,true,,861,393,6,6,http://localhost:8080/api/pedidos/1,37,0,0
1754004141117,383,Login simultâneo,200,,Testes - 100 acessos 1-49,text,true,,635,246,5,5,http://localhost:8080/api/auth/login,383,0,1
1754004141466,55,Criação de pedidos,201,,Testes - 100 acessos 1-48,text,true,,770,706,6,6,http://localhost:8080/api/pedidos,52,0,0
